Annual Income,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default
-0.19507507846881153,6.0,-0.9615862318104186,-0.041942324797616296,-0.7519774752683762,-0.3913921029117675,-0.7076250810539064,-0.022166116246264755,1
0.28224396440220867,11.0,-0.19796611186874355,-0.0370656223480148,0.5869719052110808,-0.17655439166511516,0.475258891826552,-0.8448687210967528,0
1.0952201091145486,18.0,2.078753134624029,0.05433606834618844,2.611677387346457,1.113075352531784,1.2412970739086393,-0.5157876791565575,0
-1.0118021559686625,12.0,2.3191520612723346,-0.024070074809448862,-1.0967318225792426,-0.6803367550041752,-0.843352087533618,3.4331848241257847,1
-0.8614565486226692,11.0,-0.410082811852542,-0.031699655559114574,-1.0819635534879766,-0.628679148030261,-0.8540253567738182,0.26577979545140606,0
-0.19507507846881153,9.0,-1.102997365132951,-0.037828335177698506,0.45381538061769844,-0.4479982189649585,-1.2814603753223093,-0.022166116246264755,0
-0.19507507846881153,10.0,-1.1312795917974574,-0.04335493762686973,-0.1988936926618633,-0.5437699739504745,-0.15782565294847414,-0.022166116246264755,0
-0.14415488131232507,19.0,-0.7211873051621135,0.011492943657572188,1.3819163570335737,0.36301414099115414,0.47340997904478505,-1.7498415864322896,1
0.11124253540444179,6.0,1.3009919013501008,-0.0034964480306170866,0.7959065974366972,0.4991584883429653,-0.015711493222658503,0.18350953496635725,0
-0.3090931586809644,7.0,0.4666662147471594,-0.047273957246916604,-0.557084743818062,-0.8495516264467632,0.02605712734725893,0.060104144238784046,1
-0.19507507846881153,6.0,-1.5979363317618147,-0.048283141585871096,-1.260514347829103,-0.7616854164537503,-1.3691156494760797,-0.022166116246264755,1
-1.3409850450534562,7.0,1.498967488001646,-0.04739657988834485,-1.2563986007053074,-0.7263216808384305,-1.1411110868881802,0.18350953496635725,0
9.99674882292859,15.0,-0.25453056519775635,0.12100722471714222,1.3817953056475798,4.368349459292155,1.8345459523855954,0.03953657911752184,1
4.01735089850848,10.0,0.9474640680437696,-0.01904499896371918,-0.2441669110236133,-0.33394111945479754,0.7765476337644877,0.3069149256939305,0
-0.19507507846881153,9.0,2.870655481230211,-0.01453616443840243,-0.9135810755703448,0.4723641221088322,-0.37608140268705675,-0.022166116246264755,1
-0.19507507846881153,9.0,-0.2828127918622627,-0.01003713972439994,-0.47125931114832725,1.0464515229766422,0.6616629168246946,-0.022166116246264755,0
0.3120458961385983,4.0,0.0989972681085748,-0.044922054984322765,0.7649174426222373,-0.503337033912481,-0.5789575597409414,-0.24840933258014897,1
-1.0524201336197245,10.0,-0.01413163854945126,-0.038289396309468725,-0.9840329822188435,-0.5657365264487277,-0.4876044600236371,-0.08386881161005136,1
-1.1814162536614594,6.0,-1.0181506851394317,-0.03257027631325515,-1.1145263763203583,-0.7521504843253877,-1.427356402101739,0.32748249081519265,0
0.7455612376212182,8.0,1.2727096746855944,-0.04695636460561743,-1.4751384551964366,-0.6780435434796322,-0.41289157534223553,-1.400192979370832,0
-0.19507507846881153,14.0,0.11313838144082825,0.03237067458714602,1.6629976753116045,1.3795706707523505,1.0668269405019017,-0.022166116246264755,1
-0.07311838023377559,12.0,0.9474640680437696,0.0684438032425086,-0.7401144394409658,0.21111905132603503,-0.30271318184694024,0.32748249081519265,0
2.7599662924374595,12.0,-0.6929050784976069,-0.02527913405393141,0.08194552284417958,0.013420078841756085,0.3107896957393721,-0.24840933258014897,0
-0.2541651155323428,8.0,2.8565143678979577,-0.03184802895524276,-0.2522773538852102,-0.33635502632273745,-0.6986326416153125,-0.042733681367526956,0
-0.18045671712570316,8.0,-0.8484573251523926,-0.04375468743792583,-0.26426144109861466,-0.6095489361018372,-0.4836545099898622,-0.26897689770141114,0
-0.8787981899347925,7.0,1.838354207975724,-0.036884140838700986,-1.1106527319685506,-0.6609048047172589,-0.7034230065498905,-1.0916795025518993,0
-0.48325462009560705,8.0,-0.2403894518655029,-0.041025107439732984,-0.7347881784572304,-0.4704475528367997,-0.7381321419530614,-0.35124715818645996,0
-0.6381732824839085,5.0,-1.329255178449003,-0.03745556234775663,0.05870365673333466,-0.3388896285340744,-0.7100622842662356,-0.6803282001266552,0
-0.19507507846881153,12.0,-0.523211718510568,-0.03484124763250634,0.15457635444056997,-0.3891592390589231,0.02572096138693766,-0.022166116246264755,1
-0.19507507846881153,11.0,0.5939362347374384,-0.038474556498025385,0.6852656306381958,-0.4554209825838737,-0.32523630118846514,-0.022166116246264755,0
-0.7072829345277776,11.0,0.3111139680923735,-0.02088801726438578,-0.5901317721944196,-0.3212077607264145,-0.9442018756299981,0.12180683960257065,1
-0.9361412172068801,11.0,0.29697285476012003,-0.04192270517498777,-1.0341482560203528,-0.8792426809224241,-1.4873620260190854,0.20407710008761945,0
-0.21339298995850622,11.0,0.5090895547439187,-0.023211716319451115,-0.46980669451639945,0.6157501900644632,0.3392797608765995,0.14237440472383284,0
0.8840631462340428,8.0,-1.1878440451264705,-0.029720526126462622,1.8873058935584568,-0.25235106731842843,0.5810671278376708,-0.39238228842898437,0
-0.6562599720894414,7.0,0.7636295947244772,-0.005209486331369738,0.6788499071805146,-0.06515258970968811,0.15111086458677025,3.4331848241257847,1
-1.024904729404489,17.0,-0.5939172851718343,-0.04973744611321015,-1.3447661124809158,-0.8389304362278276,-1.4040769093494914,0.060104144238784046,0
-0.27690193414157105,12.0,-0.6787639651653538,-0.03733907083839979,-0.5196798655459208,-0.4623006171575025,-0.5709736181833114,0.060104144238784046,0
-1.5193341917034708,7.0,0.5373717814084257,-0.013752605759675914,-1.577790030519335,-0.5597621069505765,-1.3348267215233103,0.12180683960257065,1
0.3131763142389441,5.0,-0.4525061518493018,-0.046779788001960754,-0.46762776956850777,-0.7780999831557417,-0.8583955142579947,-0.12500394185257577,1
-0.19507507846881153,25.0,1.3434152413468605,-0.003691418030488004,-0.48578547746760536,0.34400462440612734,0.150774698626449,-0.022166116246264755,0
-0.19507507846881153,21.0,-0.08483720521071748,-0.012364517458708124,-0.965148966003782,-0.3049138893678201,0.2174196002601402,-0.022166116246264755,0
-0.19507507846881153,14.0,0.16970283476984102,0.01462963082530682,0.3325218918517265,1.324593941835019,1.808493090460697,-0.022166116246264755,1
0.009915967500716964,15.0,-0.9757273451426718,-0.0354114429151477,-0.03680588681591872,-0.5485977876863544,0.04160480301211753,0.14237440472383284,0
2.0222914080004286,11.0,0.1555617214375876,-0.015799177645113405,0.9273684026261638,0.0776300015289578,0.2654913325860814,0.12180683960257065,0
0.5182444341698599,17.0,-0.6929050784976069,-0.011720748591209812,2.137640159794016,0.2573453678470844,-0.4909661196268498,3.4331848241257847,1
-0.7368022617390807,9.0,0.18384394810209448,-0.02322888348925107,-0.7776403690991007,-0.4294714837535196,-0.8903312804885151,-0.08386881161005136,0
-0.49193828641189985,10.0,-0.8908806651491524,0.0014280772491414315,0.46471000535715695,-0.3292943487340132,-0.7235089226790863,0.3069149256939305,0
-0.6274086192101608,7.0,-0.3818005851880356,-0.04979753120750999,-1.4607333402631524,-0.6880009093098844,-0.10437526525739269,-0.659760635005393,0
-0.19507507846881153,4.0,2.0504709079595225,-0.055284894411424174,-0.23641962231999833,-0.9153909362698244,-1.0137882294165004,-0.022166116246264755,0
0.2952951551971103,12.0,0.3393961947568799,-0.008630658027217913,0.6855077334101838,1.0109670920179255,1.7251239323010228,-0.35124715818645996,0
-0.19507507846881153,22.0,3.1251955212107694,0.08976665436046698,-0.5022484659627872,3.339180266145972,1.3524839652848983,-0.022166116246264755,0
-0.18726491704824044,13.0,0.45252510141490593,-0.042060042533387416,-0.420538780416848,-0.5255449770975282,-0.8077184957395637,0.16294196984509504,0
-0.19507507846881153,15.0,0.05657392811181497,-0.023286516130722346,0.38324242258320573,-0.4508345595347879,0.02723370820838336,-0.022166116246264755,1
-0.19507507846881153,8.0,-1.1312795917974574,-0.008061688970990832,2.5481254096996153,0.9763878761346863,2.5868853715845908,-0.022166116246264755,1
-0.059116610581764935,12.0,0.39596064808589315,-0.006954406518893735,0.7919119016988957,-0.306482928831981,-0.376417568647378,0.18350953496635725,1
-0.19507507846881153,5.0,-0.19796611186874355,-0.042964997627127896,1.1870236255832596,-0.5776853654450304,-1.208932569382996,-0.022166116246264755,0
0.4558659080871408,23.0,2.1494587012852953,0.024256734403838725,1.5483620127753017,1.2806608368385124,0.4713089417927771,-1.0916795025518993,0
-0.19507507846881153,14.0,1.498967488001646,0.5259832127509091,1.9123635304592115,2.5460308170126154,-0.15589269867662686,-0.022166116246264755,0
-0.2454557578955875,5.0,-0.3818005851880356,0.004297447058562481,0.22890190544087616,0.2751479309981413,-1.144976995431875,0.28634736057266824,0
0.45622558657361445,6.0,-0.07069609187846404,-0.02754765292035403,0.7796857117135033,-0.37075319919088123,0.6687224019914412,-0.10443637673131356,0
0.13397935401367012,32.0,-0.2969539051945162,0.039313568544813535,0.7056022634851852,0.6861155752649116,0.14153013471761416,-0.24840933258014897,1
-0.19507507846881153,11.0,-0.4242239251847952,-0.03282410518101163,-0.10592622821848358,-0.3947715725268834,0.287678285967285,-0.022166116246264755,1
0.22215196584064364,9.0,0.4101017614181461,-0.04027097819494925,0.21086524892777253,-0.24885090235991558,0.9353020085262059,-0.9271389815818015,0
-0.19507507846881153,5.0,-0.9050217784814056,-0.03140045631402964,-0.8971180870751629,-0.5133547474144317,-0.9542868544396361,-0.022166116246264755,0
-0.21840279744867516,9.0,1.8949186613047369,0.06748489418653968,-1.2525249563535,0.37152316270064234,-0.5678640830503396,0.32748249081519265,0
-0.2545504853392788,8.0,-0.7494695318266199,-0.03562971121688999,0.09756115163740352,-0.5797371862827793,-0.7067846661531032,0.24521223033014386,0
1.1651261920927523,12.0,0.8908996147147568,-0.014035864061375171,1.6500451770102482,-0.012046638615010008,1.0952329641490488,0.22464466520888166,0
-0.21254517638324685,23.0,0.32525508142462695,-0.008468796140532623,-0.9847592905348074,0.003945494385091923,0.1046359205723551,-0.35124715818645996,0
-0.19507507846881153,11.0,-0.6080583985040875,-0.024169399149005746,-0.9904487056765247,-0.8373010490919681,-1.4670239854196487,-0.022166116246264755,0
-0.19507507846881153,14.0,-0.5514939451750744,-0.026242948015557453,0.35685322043651724,-0.46085227303673854,0.07026295112950555,-0.022166116246264755,0
-0.19507507846881153,4.0,0.565654008072932,-0.04416669951312475,-0.4803381650978761,-0.42892835470823315,-1.0408495892223624,-0.022166116246264755,0
2.3013762221835328,10.0,0.8767585013825033,-0.009171423875916495,2.2665598858776086,-0.2845163763337278,-0.28262726571774455,-0.08386881161005136,0
-0.19507507846881153,11.0,-1.046432911803938,-0.0331343404638251,-0.9760435907432405,-0.8783374658469466,-1.3697879813967222,-0.022166116246264755,1
0.7263184385948769,9.0,0.1555617214375876,-0.0013444206735513,0.35140590806678795,0.7835770650579856,0.377350555882983,0.28634736057266824,0
-0.19507507846881153,6.0,-0.862598438484646,-0.03070518593713147,-1.4842173091459854,-0.23557441458624603,-0.5102116208552423,-0.022166116246264755,0
0.8915393204886026,7.0,0.05657392811181497,-0.022016145565525676,1.931973854990237,0.37641132410822065,-0.40154597418139276,-0.001598551125002556,0
-0.17608919264709433,13.0,0.32525508142462695,-0.003079531049761037,0.7002760025014498,0.5130988005053183,-0.0799191916440205,0.24521223033014386,0
-0.19507507846881153,14.0,1.1878629946920747,-0.01897510405810508,0.7716963202379004,0.5409794248300243,-0.06630447025100919,-0.022166116246264755,0
0.9010708003801549,14.0,0.8060529347212371,-0.004956883690027543,1.3083171143492314,0.7292038128576391,0.38625895383149655,-0.18670663721636235,0
-0.7678116855372035,7.0,-0.5373528318428212,-0.036897629329258094,0.09005596570577651,-0.25748061941280076,-0.45818993849552625,3.4331848241257847,1
0.6179781402049156,22.0,-0.353518358523529,0.015551753088847261,1.1550660596808477,0.2803378307642121,0.5925808119786742,-0.08386881161005136,1
-0.9470086457624775,10.0,0.26869062809561367,-0.04189082328821643,-0.7718299025713895,-0.5067165035275969,-0.3001078956544504,-0.45408498379277096,0
-0.19507507846881153,14.0,0.16970283476984102,-0.02116391820759934,-0.5024905687347752,0.32221911492296956,1.2555841272222932,-0.022166116246264755,0
0.2631296219781794,6.0,0.8908996147147568,-0.03538937083969062,1.3097697309811593,-0.18198568211797997,-0.6788828914464381,-1.0299768071881126,1
0.21942868587162873,12.0,-0.32523613185902256,-0.0028747512385758596,1.9250739259885798,1.1609914038603912,0.8801707910335181,-1.3179227188857834,0
-0.19507507846881153,18.0,-0.08483720521071748,-0.013620173306933403,1.2270916343472682,0.40513681583670563,2.0038895548974334,-0.022166116246264755,0
0.17752614219744636,11.0,-0.1555427718719837,-0.010164667271485319,1.4988519959037623,0.6234143443701724,1.133808008095914,-0.06330124648878915,0
-0.3986274104924454,11.0,-0.7636106451588731,-0.045088821776665185,-0.7535511432862979,-0.5505892608524048,-1.3818899559682878,0.08067170936004625,0
-0.5780299012814186,4.0,-0.9474451184781654,-0.043963145928353854,-0.4738013902542009,-0.6512491772454992,-1.0321092742540094,0.28634736057266824,0
-0.19507507846881153,11.0,0.39596064808589315,-0.011844597459052343,-0.9628489896698963,-0.13720770971769455,-0.36448367705597307,-0.022166116246264755,0
-0.11150121300460848,6.0,-1.27269072511999,-0.05105563950856383,-1.1052054195988215,-0.8046529587030807,-0.8220055490532175,-0.4746525489140332,0
-0.2127763982674085,18.0,1.1171574280308083,-0.01159322104412443,0.26993832529283673,0.1726172367823934,0.4700483194415724,-0.10443637673131356,1
1.4932814283590496,7.0,-0.8484573251523926,-0.03526552197184808,-0.9666015826357098,-0.1666573735065615,0.7956250520127195,-0.31011202794393555,0
2.093584822283602,10.0,-0.18382499853649012,-0.005497649538726126,0.7332019794918134,0.5106848936373783,0.6024977078081516,0.14237440472383284,0
-0.19507507846881153,7.0,0.579795121405185,-0.04166029272233132,-0.8612868768209437,-0.3964613073344413,-0.5145817783394188,-0.022166116246264755,1
0.6326221928684863,8.0,1.2585685613533408,0.026384237232618863,1.8535325568661354,2.2357230891389395,0.4180266370818563,-0.06330124648878915,0
0.16491170385040557,22.0,0.18384394810209448,0.017512489125284976,0.5977454785645454,0.37435950327047174,1.4189607839384288,-0.022166116246264755,0
1.460884673255957,18.0,0.07071504144406841,-0.03376216838793774,0.2542016451136188,-0.42289358753838335,0.5708981075379524,-0.45408498379277096,0
0.6883723582719049,11.0,0.9191818413792632,-0.02283649103668067,0.7232757658403068,-0.4011684257269241,1.013544635790981,0.3480500559364548,0
2.1367462406604423,3.0,-0.09897831854297043,-0.020368097264729997,2.6065932291347096,0.43531065168595456,0.8699177292437196,-0.762598460611704,0
-0.7830466385714095,10.0,-1.3151140651167497,-0.029946151786690602,-0.8721815015604023,-0.5126305753540497,-0.034872952960970725,-0.7831660257329661,1
0.18687778284576176,10.0,0.1272794947730812,-0.04140646385457484,0.6617816617553629,-0.5985053121810121,0.5042532059042613,-0.16613907209510015,0
-0.19507507846881153,10.0,0.3676784214213863,-0.03469900536844957,-0.24997737755132454,-0.21330612372950034,0.21716747578989926,-0.022166116246264755,1
-0.36371290598403716,11.0,-0.523211718510568,-0.01738223594595211,-0.43809123138597567,0.10122594116307046,-0.215898322593973,0.10123927448130844,0
-0.11810388236344653,21.0,1.1454396546953147,0.013185136109282037,0.1074873652889102,0.1393053220048226,0.3590295110454739,0.28634736057266824,0
0.4854366179393688,14.0,0.5515128947406785,-0.039667674799122254,0.05519316653950912,-0.5802803153280658,-0.08907971406277504,-1.276787588643259,1
-0.32771936601620794,10.0,-0.32523613185902256,-0.02894309857980752,1.6640871377855504,0.053008151475970676,0.1943922319781334,-0.7420308954904418,0
-0.6576216120739489,12.0,0.3535373080891333,-0.017155384059309848,0.6542764758237359,-0.14788924760832867,-0.38078772613155454,0.20407710008761945,0
-0.19507507846881153,10.0,-0.466647265181555,-0.024379083865848052,0.039698589132279166,-0.4804049186670518,-0.16244793490289156,-0.022166116246264755,0
0.005317221137946491,10.0,2.389857627933601,-0.042105412910715866,0.11571885953650111,-0.4237988026138608,0.4355072670185622,-0.3306795930651978,0
-0.130127420339852,10.0,-0.19796611186874355,-0.00689309519817961,1.3753795821898986,0.5635494540452625,0.4479454075504491,-0.9065714164605394,0
-0.1205959404482998,9.0,-0.5939172851718343,-0.024424454243176505,1.2998435173296525,0.03689532313247175,1.3369362896200399,0.08067170936004625,0
-0.19507507846881153,11.0,-0.7777517584911263,-0.0451231561162651,-0.693025450289306,-0.5073199802445819,-0.6363578974657977,-0.022166116246264755,0
0.42937815669040136,7.0,0.3818195347536397,-0.030805736503102633,0.2596489574833481,-0.37570170827015803,-0.47214082584885886,-0.06330124648878915,0
-0.19507507846881153,4.0,-0.6929050784976069,-0.045562145172578235,0.09296119896963213,-0.4957935749501688,-0.7155249811214561,-0.022166116246264755,1
0.14959967685481226,19.0,-0.4242239251847952,-0.026150981034486265,-0.715541008084187,-0.49386244945581687,0.015299816616978382,3.4331848241257847,1
-1.1048304273630305,8.0,-1.5979363317618147,-0.047455438756230414,-1.0880161227876757,-0.7208300427138673,-1.3397011279479687,-0.4335174186715088,0
0.6353454728375012,9.0,0.29697285476012003,-0.036624180838873095,-0.27781919632994084,-0.446972308546084,-0.807802537229644,3.4331848241257847,1
-0.27428141945440576,7.0,-0.11311943187522389,-0.033444575746638575,-0.3756287162130799,-0.5134150950861301,-0.7597308049037028,0.3480500559364548,0
-0.3423891100002411,9.0,-0.11311943187522389,-0.04006742461017835,0.12661348427595967,-0.6540251701436302,0.09488710772303835,0.20407710008761945,0
-0.11075616471119874,11.0,1.6828019613209382,-0.031115971785916106,1.8324696157031821,0.06236204058923784,0.4020587539665961,-1.8526794120386005,0
0.4250106322117925,9.0,1.5838141679951656,-0.03992886102536443,-0.8450659910977498,-0.4559037639574617,0.19212311174596486,0.3069149256939305,0
1.2281983838279562,7.0,0.6787829147309581,-0.029898328956533583,-1.3172874478602814,0.2202918974242067,0.20086342671431778,0.26577979545140606,0
-0.44027304096200365,16.0,-0.11311943187522389,-0.03346664782209566,-0.5345691860231809,-0.48589655679161514,-0.9275616605940954,0.08067170936004625,0
-0.2332780719964076,14.0,-0.19796611186874355,-0.03384309933128039,-1.214999026695365,-0.6800953643173813,-1.2853262838660038,-0.659760635005393,0
-0.19507507846881153,8.0,1.0040285213727824,0.003737061587235378,2.4714998823654235,0.5718170850679567,0.424581873308121,-0.022166116246264755,0
-0.9401490631990154,7.0,-1.1312795917974574,-0.0372826644233428,-0.7401144394409658,-0.3457089154360046,-0.738804473873704,0.3069149256939305,0
0.8681345275473519,8.0,0.39596064808589315,-0.04577305611583482,-0.4652067418486281,-0.5362265149881623,-0.23447149190172303,-0.042733681367526956,0
-1.0126756608643843,12.0,0.22626728809885382,0.034823127415711023,1.2686122597432048,-0.22803095562393383,-1.2333046015062878,3.4331848241257847,1
-0.40111946857729863,10.0,-0.7494695318266199,-0.029941246881033473,-0.4740434930261889,-0.5886082940224585,-1.0546323935955344,0.3069149256939305,0
-0.24823042050552724,14.0,-0.466647265181555,-0.03792888574366967,-0.44898585612543424,-0.7018205261288405,-0.9018449646295185,-0.12500394185257577,1
-0.40898101263879455,4.0,-1.5555129917650548,-0.03618641800897424,0.08969281154779456,-0.42289358753838335,-0.5569386893398984,-0.20727420233762456,0
